sample,spot_id,pixels,mean_intensity,centroid_r,centroid_c,microns
Inhib-roi-03,173,97,0.05143014,1505,1349,0.175428936
Inhib-roi-03,174,77,0.060096171,1566,1249,0.139258021
Inhib-roi-03,175,74,0.0455987,1568,1283,0.133832384
Inhib-roi-03,176,179,0.054769318,1575,1297,0.323729685
Inhib-roi-03,177,100,0.065984283,1578,1247,0.180854573
Inhib-roi-03,178,116,0.040878262,1586,961,0.209791305
Inhib-roi-03,179,45,0.025231301,1592,998,0.081384558
Inhib-roi-03,180,91,0.041177561,1596,1248,0.164577661
Inhib-roi-03,181,9,0.015125082,1591,1660,0.016276912
Inhib-roi-03,182,37,0.018869224,1594,1667,0.066916192
Inhib-roi-03,183,54,0.028157699,1603,1294,0.097661469
Inhib-roi-03,184,45,0.029788323,1614,1262,0.081384558
Inhib-roi-03,185,226,0.069113917,1628,1092,0.408731335
Inhib-roi-03,186,50,0.019809567,1629,1830,0.090427286
Inhib-roi-03,187,176,0.038476664,1652,1721,0.318304048
Inhib-roi-03,188,106,0.038372553,1653,1761,0.191705847
Inhib-roi-03,189,332,0.052791712,1659,757,0.600437182
Inhib-roi-03,190,61,0.033975088,1665,1731,0.110321289
Inhib-roi-03,191,72,0.036152014,1667,1763,0.130215292
Inhib-roi-03,192,51,0.046630973,1669,740,0.092235832
Inhib-roi-03,193,263,0.058431204,1681,1068,0.475647527
Inhib-roi-03,194,204,0.05233867,1688,766,0.368943329
Inhib-roi-03,195,159,0.067044016,1697,750,0.287558771
Inhib-roi-03,196,53,0.029497705,1701,790,0.095852924
Inhib-roi-03,197,100,0.045350423,1741,1078,0.180854573
Inhib-roi-03,198,41,0.024970459,1763,1088,0.074150375
Inhib-roi-03,199,32,0.018108167,1769,1074,0.057873463
Inhib-roi-03,200,147,0.068369657,1793,717,0.265856222
Inhib-roi-03,201,38,0.021472656,1815,1386,0.068724738
Inhib-roi-03,202,167,0.073177061,1831,755,0.302027137
Inhib-roi-05,1,111,0.041439104,25,419,0.200748576
Inhib-roi-05,2,308,0.065815481,88,420,0.557032085
Inhib-roi-05,3,65,0.047944786,97,1438,0.117555472
Inhib-roi-05,4,90,0.072703814,100,855,0.162769116
Inhib-roi-05,5,27,0.026202001,100,1421,0.048830735
Inhib-roi-05,6,77,0.042247079,107,1388,0.139258021
Inhib-roi-05,7,151,0.049795342,113,1417,0.273090405
Inhib-roi-05,8,296,0.084490132,127,899,0.535329536
Inhib-roi-05,9,152,0.061729972,123,829,0.274898951
Inhib-roi-05,10,181,0.043801065,125,855,0.327346777
Inhib-roi-05,11,87,0.053089645,122,389,0.157343478
Inhib-roi-05,12,141,0.052356843,145,1396,0.255004948
Inhib-roi-05,13,191,0.065530708,148,1547,0.345432234
Inhib-roi-05,14,34,0.019794991,149,1608,0.061490555
Inhib-roi-05,15,73,0.045178201,154,833,0.132023838
Inhib-roi-05,16,71,0.040136386,155,1586,0.128406747
Inhib-roi-05,17,163,0.064730643,157,889,0.294792954
Inhib-roi-05,18,94,0.045506137,162,429,0.170003299
Inhib-roi-05,19,83,0.036748505,170,340,0.150109296
Inhib-roi-05,20,134,0.061891048,171,883,0.242345128
Inhib-roi-05,21,61,0.034641232,182,1599,0.110321289
Inhib-roi-05,22,151,0.0519023,191,1578,0.273090405
Inhib-roi-05,23,197,0.065123724,209,1530,0.356283509
Inhib-roi-05,24,63,0.042968679,233,1560,0.113938381
Inhib-roi-05,25,157,0.075203846,241,499,0.283941679
Inhib-roi-05,26,72,0.078775972,275,487,0.130215292
Inhib-roi-05,27,73,0.043911912,276,543,0.132023838
Inhib-roi-05,28,127,0.051807143,280,1069,0.229685308
Inhib-roi-05,29,122,0.053061748,291,1057,0.220642579
Inhib-roi-05,30,93,0.053403131,301,1068,0.168194753
Inhib-roi-05,31,72,0.040991667,314,1033,0.130215292
Inhib-roi-05,32,15,0.011711808,315,68,0.027128186
Inhib-roi-05,33,107,0.067002508,319,508,0.193514393
Inhib-roi-05,34,171,0.07846662,325,483,0.30926132
Inhib-roi-05,35,91,0.063539238,362,195,0.164577661
Inhib-roi-05,36,141,0.074328644,378,193,0.255004948
Inhib-roi-05,37,178,0.075907719,403,110,0.32192114
Inhib-roi-05,38,65,0.035013352,403,55,0.117555472
Inhib-roi-05,39,75,0.041554589,423,148,0.13564093
Inhib-roi-05,40,267,0.078468234,433,1350,0.48288171
Inhib-roi-05,41,148,0.073620141,469,1337,0.267664768
Inhib-roi-05,42,232,0.062946425,472,1389,0.419582609
Inhib-roi-05,43,18,0.061103058,473,1386,0.032553823
Inhib-roi-05,44,65,0.054959476,481,1354,0.117555472
Inhib-roi-05,45,78,0.030490656,484,1281,0.141066567
Inhib-roi-05,46,56,0.022436212,500,1315,0.101278561
Inhib-roi-05,47,24,0.018528903,505,1291,0.043405097
Inhib-roi-05,48,129,0.068476694,570,697,0.233302399
Inhib-roi-05,49,126,0.079199894,579,731,0.227876762
Inhib-roi-05,50,222,0.048246622,579,114,0.401497152
Inhib-roi-05,51,52,0.037056828,581,625,0.094044378
Inhib-roi-05,52,73,0.068629855,586,696,0.132023838
Inhib-roi-05,53,109,0.054883622,595,1639,0.197131484
Inhib-roi-05,54,121,0.094961433,600,627,0.218834033
Inhib-roi-05,55,102,0.044387896,606,90,0.184471664
Inhib-roi-05,56,300,0.064596475,617,1653,0.542563719
Inhib-roi-05,57,100,0.03683711,617,141,0.180854573
Inhib-roi-05,58,12,0.035525546,625,1650,0.021702549
Inhib-roi-05,59,115,0.078339288,652,642,0.207982759
Inhib-roi-05,60,52,0.031299188,651,1643,0.094044378
Inhib-roi-05,61,278,0.082889422,670,1070,0.502775713
Inhib-roi-05,62,64,0.026886158,663,1654,0.115746927
Inhib-roi-05,63,135,0.049789397,669,972,0.244153673
Inhib-roi-05,64,151,0.052872915,672,650,0.273090405
Inhib-roi-05,65,153,0.045011123,685,1563,0.276707497
Inhib-roi-05,66,93,0.05464748,696,1007,0.168194753
Inhib-roi-05,67,178,0.09552302,732,1087,0.32192114
Inhib-roi-05,68,263,0.10152216,749,1078,0.475647527
Inhib-roi-05,69,126,0.068730631,753,373,0.227876762
Inhib-roi-05,70,79,0.057876311,746,387,0.142875113
Inhib-roi-05,71,186,0.068103804,764,388,0.336389506
Inhib-roi-05,72,59,0.050067954,761,363,0.106704198
Inhib-roi-05,73,44,0.031506065,773,1048,0.079576012
Inhib-roi-05,74,68,0.052194831,787,351,0.12298111
Inhib-roi-05,75,78,0.051451661,788,362,0.141066567
Inhib-roi-05,76,18,0.035343286,796,356,0.032553823
Inhib-roi-05,77,60,0.050481168,807,433,0.108512744
Inhib-roi-05,78,38,0.032798866,814,418,0.068724738
Inhib-roi-05,79,35,0.030029319,833,402,0.063299101
Inhib-roi-05,80,85,0.052545429,846,117,0.153726387
Inhib-roi-05,81,32,0.028311208,856,413,0.057873463
Inhib-roi-05,82,96,0.049178874,936,821,0.17362039
Inhib-roi-05,83,12,0.01216144,953,382,0.021702549
Inhib-roi-05,84,81,0.056795963,957,835,0.146492204
Inhib-roi-05,85,27,0.017061847,955,396,0.048830735
Inhib-roi-05,86,93,0.042253872,961,798,0.168194753
Inhib-roi-05,87,74,0.046080597,963,712,0.133832384
Inhib-roi-05,88,183,0.046853952,980,819,0.330963868
Inhib-roi-05,89,270,0.043491095,998,1238,0.488307347
Inhib-roi-05,90,120,0.037563389,1013,1262,0.217025487
Inhib-roi-05,91,83,0.037761115,1014,1218,0.150109296
Inhib-roi-05,92,192,0.065916829,1033,735,0.34724078
Inhib-roi-05,93,122,0.064089893,1055,748,0.220642579
Inhib-roi-05,94,22,0.040998217,1058,760,0.039788006
Inhib-roi-05,95,29,0.020617043,1061,777,0.052447826
Inhib-roi-05,96,179,0.05824147,1071,761,0.323729685
Inhib-roi-05,97,16,0.027106699,1074,1432,0.028936732
Inhib-roi-05,98,56,0.025092099,1079,1445,0.101278561
Inhib-roi-05,99,88,0.034192867,1082,1427,0.159152024
Inhib-roi-05,100,34,0.018775778,1100,394,0.061490555
Inhib-roi-05,101,48,0.034158274,1105,1398,0.086810195
Inhib-roi-05,102,42,0.034222716,1115,1415,0.075958921
Inhib-roi-05,103,36,0.02051745,1117,1458,0.065107646
Inhib-roi-05,104,112,0.036617429,1122,1406,0.202557122
Inhib-roi-05,105,68,0.041916084,1126,1446,0.12298111
Inhib-roi-05,106,94,0.048037836,1133,1433,0.170003299
Inhib-roi-05,107,305,0.074524162,1165,1704,0.551606447
Inhib-roi-05,108,42,0.027159242,1164,1673,0.075958921
Inhib-roi-05,109,9,0.026225172,1186,1698,0.016276912
Inhib-roi-05,110,15,0.024548714,1187,1690,0.027128186
Inhib-roi-05,111,173,0.052498797,1197,1706,0.312878411
Inhib-roi-05,112,23,0.026100225,1190,1681,0.041596552
Inhib-roi-05,113,71,0.038104572,1196,1656,0.128406747
Inhib-roi-05,114,44,0.031057658,1200,1674,0.079576012
Inhib-roi-05,115,57,0.032664747,1212,1685,0.103087107
Inhib-roi-05,116,167,0.089106292,1294,604,0.302027137
Inhib-roi-05,117,149,0.078016409,1326,561,0.269473314
Inhib-roi-05,118,47,0.067187097,1323,571,0.085001649
Inhib-roi-05,119,94,0.075927919,1329,629,0.170003299
Inhib-roi-05,120,277,0.089621799,1344,599,0.500967167
Inhib-roi-05,121,159,0.065180016,1345,223,0.287558771
Inhib-roi-05,122,12,0.012470436,1349,204,0.021702549
Inhib-roi-05,123,209,0.065023292,1366,262,0.377986057
Inhib-roi-05,124,19,0.017128654,1368,224,0.034362369
Inhib-roi-05,125,53,0.048673401,1376,206,0.095852924
Inhib-roi-05,126,57,0.075017367,1385,206,0.103087107
Inhib-roi-05,127,162,0.06783709,1398,196,0.292984408
Inhib-roi-05,128,86,0.077056464,1397,213,0.155534933
Inhib-roi-05,129,63,0.050838459,1430,1194,0.113938381
Inhib-roi-05,130,24,0.024251672,1428,1212,0.043405097
Inhib-roi-05,131,62,0.037134799,1429,1223,0.112129835
Inhib-roi-05,132,107,0.064420168,1436,1181,0.193514393
Inhib-roi-05,133,379,0.06532649,1472,1217,0.685438831
Inhib-roi-05,134,120,0.059158211,1486,1182,0.217025487
Inhib-roi-05,135,120,0.060733323,1489,1167,0.217025487
Inhib-roi-05,136,134,0.066822559,1490,1199,0.242345128
Inhib-roi-05,137,120,0.056499072,1493,1025,0.217025487
Inhib-roi-05,138,35,0.041373748,1499,1034,0.063299101
Inhib-roi-05,139,57,0.043442435,1510,1025,0.103087107
Inhib-roi-05,140,47,0.036995336,1591,1262,0.085001649
Inhib-roi-05,141,179,0.057031063,1608,1251,0.323729685
Inhib-roi-05,142,142,0.062254875,1607,1507,0.256813494
Inhib-roi-05,143,261,0.078536724,1614,1556,0.472030435
Inhib-roi-05,144,68,0.041385385,1621,1509,0.12298111
Inhib-roi-05,145,66,0.042357426,1640,1519,0.119364018
Inhib-roi-05,146,32,0.022566186,1648,1640,0.057873463
Inhib-roi-05,147,142,0.074714834,1655,1514,0.256813494
Inhib-roi-05,148,109,0.049513146,1657,33,0.197131484
Inhib-roi-05,149,97,0.055653586,1661,1540,0.175428936
Inhib-roi-05,150,32,0.02472343,1660,1618,0.057873463
Inhib-roi-05,151,231,0.055332714,1666,1648,0.417774063
Inhib-roi-05,152,83,0.033891758,1699,353,0.150109296
Inhib-roi-05,153,164,0.042965963,1705,331,0.2966015
Inhib-roi-05,154,56,0.038170171,1704,814,0.101278561
Inhib-roi-05,155,72,0.050063791,1708,1642,0.130215292
Inhib-roi-05,156,107,0.038133579,1712,365,0.193514393
Inhib-roi-05,157,151,0.043561375,1714,776,0.273090405
Inhib-roi-05,158,60,0.041932046,1713,807,0.108512744
Inhib-roi-05,159,154,0.057234609,1771,1591,0.278516042
Inhib-roi-05,160,56,0.026632443,1765,414,0.101278561
Inhib-roi-05,161,23,0.021522519,1768,396,0.041596552
Inhib-roi-05,162,15,0.025793851,1767,404,0.027128186
Inhib-roi-05,163,12,0.020792961,1774,400,0.021702549
Inhib-roi-05,164,216,0.036939125,1784,732,0.390645877
Inhib-roi-05,165,135,0.056150036,1796,297,0.244153673
Inhib-roi-05,166,79,0.028296214,1797,1064,0.142875113
Inhib-roi-05,167,170,0.042605702,1809,267,0.307452774
Inhib-roi-05,168,9,0.013117672,1816,1186,0.016276912
Inhib-roi-05,169,96,0.03594358,1829,1162,0.17362039
Inhib-roi-05,170,71,0.04488495,1833,740,0.128406747
Inhib-roi-05,171,16,0.021973945,1837,354,0.028936732
Inhib-roi-07,1,21,0.042881485,1,1101,0.03797946
Inhib-roi-07,2,18,0.035045735,1,1111,0.032553823
Inhib-roi-07,3,39,0.034164559,4,1120,0.070533283
Inhib-roi-07,4,31,0.02795945,3,1618,0.056064918
Inhib-roi-07,5,15,0.025086849,4,1629,0.027128186
Inhib-roi-07,6,46,0.027120258,6,1638,0.083193104
Inhib-roi-07,7,64,0.052088102,10,1666,0.115746927
Inhib-roi-07,8,35,0.027732618,12,1105,0.063299101
Inhib-roi-07,9,30,0.026228733,15,1113,0.054256372
Inhib-roi-07,10,42,0.025088375,23,1656,0.075958921
Inhib-roi-07,11,37,0.026752777,36,1625,0.066916192
Inhib-roi-07,12,33,0.020031397,38,1637,0.059682009
Inhib-roi-07,13,43,0.026296973,41,1671,0.077767466
Inhib-roi-07,14,27,0.019109382,45,1661,0.048830735
Inhib-roi-07,15,33,0.023033262,47,1627,0.059682009
Inhib-roi-07,16,31,0.020632659,51,1649,0.056064918
Inhib-roi-07,17,24,0.019867882,56,1674,0.043405097
Inhib-roi-07,18,45,0.027559828,58,1690,0.081384558
Inhib-roi-07,19,30,0.022472979,62,1608,0.054256372
Inhib-roi-07,20,46,0.03040526,67,1616,0.083193104
Inhib-roi-07,21,12,0.018759696,66,1694,0.021702549
Inhib-roi-07,22,47,0.033549395,67,1672,0.085001649
Inhib-roi-07,23,47,0.039432559,70,1683,0.085001649
Inhib-roi-07,24,26,0.014581169,70,1704,0.047022189
Inhib-roi-07,25,18,0.024398328,76,1678,0.032553823
Inhib-roi-07,26,9,0.012412367,140,757,0.016276912
Inhib-roi-07,27,100,0.036710613,144,806,0.180854573
Inhib-roi-07,28,42,0.019947538,146,740,0.075958921
Inhib-roi-07,29,47,0.026833477,153,764,0.085001649
Inhib-roi-07,30,50,0.019265736,165,738,0.090427286
Inhib-roi-07,31,47,0.028732738,168,810,0.085001649
Inhib-roi-07,32,102,0.030418561,172,792,0.184471664
Inhib-roi-07,33,34,0.018806296,172,826,0.061490555
Inhib-roi-07,34,48,0.047070586,200,183,0.086810195
Inhib-roi-07,35,56,0.032624879,209,195,0.101278561
Inhib-roi-07,36,32,0.0383402,207,178,0.057873463
Inhib-roi-07,37,63,0.03974951,212,227,0.113938381
Inhib-roi-07,38,61,0.029907183,213,375,0.110321289
Inhib-roi-07,39,37,0.037945476,213,238,0.066916192
Inhib-roi-07,40,29,0.03373875,215,216,0.052447826
Inhib-roi-07,41,48,0.037746688,218,188,0.086810195
Inhib-roi-07,42,66,0.031003558,218,358,0.119364018
Inhib-roi-07,43,133,0.039948578,223,205,0.240536582
Inhib-roi-07,44,15,0.023846799,219,180,0.027128186
Inhib-roi-07,45,91,0.036113577,230,236,0.164577661
Inhib-roi-07,46,57,0.049018403,230,366,0.103087107
Inhib-roi-07,47,42,0.020072517,232,1802,0.075958921
Inhib-roi-07,48,9,0.026055628,233,205,0.016276912
Inhib-roi-07,49,83,0.049063455,241,211,0.150109296
Inhib-roi-07,50,56,0.041435874,240,222,0.101278561
Inhib-roi-07,51,76,0.030115085,244,1811,0.137449475
Inhib-roi-07,52,34,0.028265094,242,1628,0.061490555
Inhib-roi-07,53,15,0.013471682,242,1823,0.027128186
Inhib-roi-07,54,66,0.042264254,248,235,0.119364018
Inhib-roi-07,55,79,0.030904541,251,1791,0.142875113
Inhib-roi-07,56,30,0.026116833,252,178,0.054256372
Inhib-roi-07,57,98,0.046107782,261,190,0.177237481
Inhib-roi-07,58,27,0.019627623,262,217,0.048830735
Inhib-roi-07,59,52,0.037853232,269,180,0.094044378
Inhib-roi-07,60,24,0.018383307,271,1739,0.043405097
Inhib-roi-07,61,14,0.022476539,272,212,0.02531964
Inhib-roi-07,62,79,0.047046655,275,200,0.142875113
Inhib-roi-07,63,42,0.026662598,275,219,0.075958921
Inhib-roi-07,64,41,0.054891168,276,188,0.074150375
Inhib-roi-07,65,72,0.031908098,282,1746,0.130215292
Inhib-roi-07,66,115,0.036636912,289,213,0.207982759
Inhib-roi-07,67,50,0.037798428,294,1727,0.090427286
Inhib-roi-07,68,12,0.017378754,292,1739,0.021702549
Inhib-roi-07,69,70,0.038927727,303,226,0.126598201
Inhib-roi-07,70,31,0.020937347,302,976,0.056064918
Inhib-roi-07,71,100,0.044827955,311,986,0.180854573
Inhib-roi-07,72,89,0.042953461,313,213,0.16096057
Inhib-roi-07,73,39,0.024117862,311,937,0.070533283
Inhib-roi-07,74,38,0.021030546,314,946,0.068724738
Inhib-roi-07,75,45,0.026242127,314,1731,0.081384558
Inhib-roi-07,76,83,0.042039892,316,231,0.150109296
Inhib-roi-07,77,32,0.015693427,318,1750,0.057873463
Inhib-roi-07,78,47,0.035580143,324,988,0.085001649
Inhib-roi-07,79,37,0.031236455,324,534,0.066916192
Inhib-roi-07,80,23,0.018448157,330,871,0.041596552
Inhib-roi-07,81,53,0.029643673,334,541,0.095852924
Inhib-roi-07,82,37,0.02114818,337,875,0.066916192
Inhib-roi-07,83,30,0.018999517,363,1778,0.054256372
Inhib-roi-07,84,39,0.02568602,369,1795,0.070533283
Inhib-roi-07,85,86,0.047934975,373,988,0.155534933
Inhib-roi-07,86,28,0.017927171,371,1782,0.05063928
Inhib-roi-07,87,55,0.023576853,379,1798,0.099470015
Inhib-roi-07,88,82,0.042187474,384,1765,0.14830075
Inhib-roi-07,89,23,0.017064894,384,1784,0.041596552
Inhib-roi-07,90,46,0.022439387,400,1767,0.083193104
Inhib-roi-07,91,101,0.0392246,404,935,0.182663119
Inhib-roi-07,92,26,0.016186888,412,950,0.047022189
Inhib-roi-07,93,79,0.057903932,479,189,0.142875113
Inhib-roi-07,94,36,0.021468596,487,763,0.065107646
Inhib-roi-07,95,55,0.052517947,497,200,0.099470015
Inhib-roi-07,96,23,0.021251837,499,189,0.041596552
Inhib-roi-07,97,53,0.04800114,535,1091,0.095852924
Inhib-roi-07,98,60,0.058139671,536,1108,0.108512744
Inhib-roi-07,99,37,0.02739613,540,1059,0.066916192
Inhib-roi-07,100,43,0.030573402,551,1062,0.077767466
Inhib-roi-07,101,48,0.043307329,554,1097,0.086810195
Inhib-roi-07,102,39,0.038506337,557,1109,0.070533283
Inhib-roi-07,103,59,0.038235747,558,1078,0.106704198
Inhib-roi-07,104,47,0.029399915,561,170,0.085001649
Inhib-roi-07,105,68,0.043334949,563,1125,0.12298111
Inhib-roi-07,106,70,0.047544496,564,214,0.126598201
Inhib-roi-07,107,59,0.043788479,563,1056,0.106704198
Inhib-roi-07,108,9,0.022347685,564,181,0.016276912
Inhib-roi-07,109,65,0.053388501,567,1098,0.117555472
Inhib-roi-07,110,67,0.067031289,571,1079,0.121172564
Inhib-roi-07,111,50,0.058150607,571,188,0.090427286
Inhib-roi-07,112,65,0.04687595,576,170,0.117555472
Inhib-roi-07,113,107,0.06712458,578,203,0.193514393
Inhib-roi-07,114,47,0.035885324,575,1043,0.085001649
Inhib-roi-07,115,12,0.021423667,574,1106,0.021702549
Inhib-roi-07,116,39,0.034473261,577,1057,0.070533283
Inhib-roi-07,117,23,0.043464992,578,214,0.041596552
Inhib-roi-07,118,52,0.047071442,580,182,0.094044378
Inhib-roi-07,119,83,0.0640548,585,224,0.150109296
Inhib-roi-07,120,48,0.050368124,582,1079,0.086810195
Inhib-roi-07,121,59,0.052175768,585,1114,0.106704198
Inhib-roi-07,122,42,0.040397171,590,1085,0.075958921
Inhib-roi-07,123,40,0.03062295,592,1073,0.072341829
Inhib-roi-07,124,77,0.032702264,596,1108,0.139258021
Inhib-roi-07,125,15,0.018432898,603,1093,0.027128186
Inhib-roi-07,126,16,0.018639849,604,1072,0.028936732
Inhib-roi-07,127,45,0.038522588,607,1082,0.081384558
Inhib-roi-07,128,81,0.03357776,611,1710,0.146492204
Inhib-roi-07,129,35,0.026144808,613,1698,0.063299101
Inhib-roi-07,130,27,0.02972627,613,1094,0.048830735
Inhib-roi-07,131,93,0.064704816,620,1075,0.168194753
Inhib-roi-07,132,23,0.02850916,618,1089,0.041596552
Inhib-roi-07,133,58,0.04348032,621,1104,0.104895652
Inhib-roi-07,134,30,0.025816231,620,1696,0.054256372
Inhib-roi-07,135,15,0.012949823,621,1117,0.027128186
Inhib-roi-07,136,30,0.017968516,627,1716,0.054256372
Inhib-roi-07,137,43,0.028122732,636,1113,0.077767466
Inhib-roi-07,138,47,0.026029294,641,1097,0.085001649
Inhib-roi-07,139,19,0.020319395,643,1085,0.034362369
Inhib-roi-07,140,44,0.036366064,647,1106,0.079576012
Inhib-roi-07,141,57,0.029316329,650,517,0.103087107
Inhib-roi-07,142,45,0.040602901,651,506,0.081384558
Inhib-roi-07,143,104,0.036727145,658,495,0.188088756
Inhib-roi-07,144,44,0.042458575,653,1087,0.079576012
Inhib-roi-07,145,42,0.037626205,657,1095,0.075958921
Inhib-roi-07,146,26,0.018380666,663,481,0.047022189
Inhib-roi-07,147,53,0.034259095,678,1386,0.095852924
Inhib-roi-07,148,36,0.034439189,680,1376,0.065107646
Inhib-roi-07,149,99,0.03886889,686,505,0.179046027
Inhib-roi-07,150,55,0.038329831,686,1399,0.099470015
Inhib-roi-07,151,38,0.026326631,687,1368,0.068724738
Inhib-roi-07,152,32,0.027671759,697,592,0.057873463
Inhib-roi-07,153,41,0.032398253,698,1368,0.074150375
Inhib-roi-07,154,12,0.023605707,697,1400,0.021702549
Inhib-roi-07,155,26,0.026334137,704,1380,0.047022189
Inhib-roi-07,156,49,0.040228387,705,1399,0.088618741
Inhib-roi-07,157,115,0.054189563,711,586,0.207982759
Inhib-roi-07,158,100,0.046194247,712,1369,0.180854573
Inhib-roi-07,159,49,0.040286932,714,1391,0.088618741
Inhib-roi-07,160,36,0.034714699,719,596,0.065107646
Inhib-roi-07,161,42,0.039380266,722,1423,0.075958921
Inhib-roi-07,162,27,0.028311137,727,1411,0.048830735
Inhib-roi-07,163,25,0.020035096,729,1432,0.045213643
Inhib-roi-07,164,53,0.041102335,733,604,0.095852924
Inhib-roi-07,165,30,0.040114443,731,1421,0.054256372
Inhib-roi-07,166,61,0.051013912,735,586,0.110321289
Inhib-roi-07,167,45,0.044308809,737,1412,0.081384558
Inhib-roi-07,168,16,0.020986877,738,1428,0.028936732
Inhib-roi-07,169,19,0.035052383,740,1419,0.034362369
Inhib-roi-07,170,28,0.020931563,745,1404,0.05063928
Inhib-roi-07,171,42,0.03328356,751,1421,0.075958921
Inhib-roi-07,172,55,0.028632861,757,1410,0.099470015
Inhib-roi-07,173,22,0.015071752,767,1418,0.039788006
Inhib-roi-07,174,23,0.020814633,771,1471,0.041596552
Inhib-roi-07,175,48,0.025870082,773,1443,0.086810195
Inhib-roi-07,176,71,0.032188369,780,1475,0.128406747
Inhib-roi-07,177,57,0.02670195,788,1441,0.103087107
Inhib-roi-07,178,32,0.025830186,796,1434,0.057873463
Inhib-roi-07,179,9,0.028566584,796,1363,0.016276912
